
放学到校门口等我	无	IP 属地广东	哪里搞的啊	1680143019	0	0

大伟	无	IP 属地河南	我有	1680184715	0	0

无聊的雨果	无	IP 属地江苏	gpt4.0的可以出	1680073061	0	0

虞笙	无	IP 属地四川	买一个	1680235070	0	0

爱骚的小杰克	无	IP 属地广西	三块钱在某平台上就搞到手，操作简单、上手快，写代码写文章写论文都秒了[吃瓜]	1680019143	0	0

欣悦	无	IP 属地四川	私	1680287119	0	0

爱骚的小杰克	无	IP 属地广西	丝[捂嘴]	1680246283	0	0

会飞的小蓝鸟	song76675	IP 属地山东	超级好用，我的论文都靠他[赞同]	1679934127	0	0

说无聊就无聊	无	IP 属地广西	怎么使用啊，求求	1679951439	0	1

黄狮黄狮马马	无话可说	IP 属地美国	一个编程小白的我，开始给自己的工作制作小软件了[大哭]开发出来的代码自己也看不懂，能用就行[大哭]挺有用的	1679896174	0	0

墨研	简笔画	IP 属地新疆	额我这里有个写论文的业务有人接吗？	1679791940	0	0

长安	无	IP 属地江苏	我能写	1680180681	0	0

柯露	编辑中	IP 属地广东	有。论文可不能用AI	1680114546	0	0

包寒吴霜	性别男，民族汉，是真名，普通人，喵～	IP 属地英国	内容很好，但是提一个小建议：“的地得”、“在再”这些字还是要注意区分的[不抬杠]	1678832388	0	0

平凡	数据科学博士在读|个人博客：pingfan.me	IP 属地英国	<p>好嘞，我试试ChatGPT能不能帮我直接改，我是真区分不了这几个的差别。</p>	1678834290	0	2

super	无	IP 属地江苏	哥	1679947627	0	0

麻辣味鱼卷	事已至此，先吃饭吧！	IP 属地安徽	真不错，以后找女朋友就考ai了	1675934168	0	84

隔壁诗人	大龄失业程序员，润加拿大ing	IP 属地北京	<p>这是AI的回答：</p><p>爱情是一种内在的感受，不能强求或者要求证明。如果你想要证明他爱你，最好的方法是与他进行真诚的对话，倾听他的感受，表达自己的感受。<br><br>通过沟通了解彼此的需求和想法，更好地了解对方对恋爱关系的看法和期望。如果你觉得他爱你，但不确定他是否能够表现出来，可以和他沟通并试着理解他的观点。<br><br>总的来说，要让男朋友证明他爱你不是一件容易的事，但通过建立信任和沟通，你们可以一起努力营造一段美好的恋爱关系。</p>	1675937452	0	26

Adam	那就叫产品经理吧	IP 属地广东	然后女朋友问了ai，怎么让男朋友证明他爱我	1675936147	0	18

猎天使魔男	游戏爱好者	IP 属地浙江	<p>直男表示听着还算靠谱？</p>	1675933974	0	61

三喜福	风物长宜放眼量	IP 属地辽宁	我觉得还可以……	1675938024	0	4

发霉的馍馍	无	IP 属地浙江	这几个问题，你给出明确答案看看。。。你说的这些废话更像ai。。。	1676526493	0	2

Virtus Yang	科技，游戏，键政，情感，职场，亲子，PPT，故事，我都不会。	IP 属地黑龙江	<p>但凡对方能把一句话听完，都算你赢，因为那已经是比较理智的妹子了，能问出来这些问题的都不太理智。</p><p>“是我漂亮还是你前女友漂亮”<br>“我不想比较你和我前女友....”<br>“就得比！你觉得我没你前女友漂亮所以才不比是吧”<br>卒</p>	1676012428	0	37

路人甲	贫穷和愚蠢	IP 属地湖北	要不要这么真实[捂脸]	1676043747	0	2

吃我一锤	惹！	IP 属地广东	我根本不可能问“我和前任谁漂亮”的问题[惊喜]因为他如果模棱两可我会暴怒，如果说是我我不相信，如果说是她我一定会教他重新做人。总之这个问题怎么我都不会高兴，所以我选择不问。	1676350408	0	2

颖子	人生下半场	IP 属地广东	<p>你最好提问 女朋友家里需要彩礼30万，房子首付50万，车子一辆20万。我爱她，我该怎么办</p>	1675947139	0	30

张先生	无	IP 属地福建	AI：你一共需要准备100万[赞同]	1676025187	0	100

我赞成	77+33=100	IP 属地浙江	ai:简单的加法原理	1676106840	0	24

葱葱	无	IP 属地德国	虽然我也不太懂，但我还是觉得这回答行不通。[惊喜]	1675933865	0	23

周珂	我是一个人	IP 属地江苏	<p>我倒是觉得行的通，可以筛掉那些觉得不行的女朋友[思考]</p>	1675934003	0	45

Vivian	无	IP 属地陕西	女生表示，就是希望听到这样的答案，而不是几句敷衍，真的很不错的价值观[doge]	1675955756	0	18

金鳞	天地之法，执行不怠	IP 属地北京	什么人会问这种问题[微笑]	1676364474	0	8

笨笨虎	已识乾坤大，尤怜草木青	IP 属地天津	回答的很西式。价值观和语言传递出来的语境，就是欧美电影台词翻译即视感。	1675953636	0	15

OneSelf	科学技术是永远的第一生产力	IP 属地广东	<p>[惊喜]然而有时候传递价值观就是正确答案。</p>	1676002371	0	3

葫旋茄夹	且插梅花醉洛阳	IP 属地四川	虽然它的语气有点生硬和书面了，但是我竟然觉得这些话真的拿来自己组织一下再说一遍蛮不错的[思考][思考]	1676039714	0	7

stardust	无	IP 属地北京	<p>最后一题的标答是：我已经忘了前女友长什么样（不是）[吃瓜]</p>	1676125472	0	5

众大佬好强阿	啊哈！原来如此！	IP 属地湖南	比我靠谱[大哭]	1676353646	0	5

陌莫默	相遇不就是为了分别	IP 属地浙江	<p>明显AI不懂女人</p>	1676013030	0	4

凌卜	一介草民	IP 属地广东	[吃瓜]要是很巧你俩用了同一款软件，咋整	1675934461	0	4

Vivian	无	IP 属地陕西	ai查重率是1%[doge]	1675955685	0	5

刘鑫睿	我来了，我走了	IP 属地山东	<p>这回答没有态度，0分[害羞]</p>	1676084001	0	4

生厮	自助者天助之	IP 属地广东	<p>真够敷衍的，哈哈</p>	1675936676	0	4

第四个影子	无	IP 属地广东	这是美式答法	1676354233	0	2

司弥敖	无	IP 属地甘肃	我不会问这些问题，但我觉得这回答很漂亮啊，如果有人拿这技术做实时沟通虚拟恋人，那不是吊打那些乙女游戏？如果再大胆点，联系大数据，读取淘宝，美团，社交语言等数据全方面定制需求，每月付个会员费，姨妈提前预测买红糖姜茶，听筒检测到被骂了弹出安慰，王者绝悟ai水平陪着打游戏，纪念日送花送浏览次数最多的礼物，语言话术都是数据训练最戳中你内心的，可盐可甜可霸道可傲娇，再配一张画师多次修改的池面脸，那可能真的不需要男朋友了（坏处就是没啥隐私安全，但，现代人真的有隐私么）	1675955611	0	2

小金子依依	野蛮生长，斜杆向上	IP 属地辽宁	回答很官话	1676100259	0	2

转运宝宝	无	IP 属地上海	所以Ai比有些男人会谈恋爱[飙泪笑]	1676364336	0	1

ken	无	IP 属地新西兰	四个字：避实就虚。	1676354232	0	2

七七八八落	无	IP 属地上海	<p>底下说AI不懂女人的很明显都是男的，作为一个女生，我觉得这样的答案挺好的哈哈哈哈，可以把遣词造句稍微改下自然点就更完美了</p>	1676361611	0	1

灯泡王	广东省广州市芳村精神病院终身荣誉被研究者	IP 属地广东	太理智没有感性，部分回答容易让人觉得虚伪或狡辩，没用	1676359664	0	0

zerat	乐观往往成功，悲观往往正确	IP 属地四川	用来打辅助还行，但很多事还是要自己思考啊，如果靠ai了，那自己的价值何在啊。<br>比如你喜欢我哪里？<br>答：我哪里都不喜欢才怪[捂嘴]	1676366397	0	0

悟空	天若有情天亦老	IP 属地河南	这个算法很恐怖	1676358736	0	0

吃葡萄不说葡萄酸	深思，批判性思维	IP 属地天津	牛的，答案不算好，但是每段最后一句对于聊天的目的抓的很准，已经超过一半人了，果然理性才能谈好恋爱，但理性的恋爱也确实有点寡淡	1676366497	0	0

muyuhahaha	java从入门到放弃	IP 属地湖南	请问这东西怎么弄？	1676362727	0	0

小江	什么都略懂一点 生活更多彩一些	IP 属地上海	<p>感觉分手离婚率会下降</p>	1676256056	0	0

吃面包群众	无	IP 属地四川	其实ai的回答重要的是最后一句，而不是它给的例子。	1676261648	0	0

共形映照	高级无聊师。	IP 属地江苏	<p>看最后一题，图灵测试没通过。</p>	1676124658	0	0

Fires	无	IP 属地广东	galgame[酷]	1676129217	0	0

风乀灵	mtf/吉他	IP 属地北京	哈？我还比不得你前女友了是吧	1676125626	0	0

九幽三三	祖传账房，换行无数终究逃不出账本。由手工到编程，chain！	IP 属地重庆	确认过眼神，不是张超在打广告[捂脸][捂脸]	1679848576	0	1

九幽三三	祖传账房，换行无数终究逃不出账本。由手工到编程，chain！	IP 属地重庆	有空多交流，我也在新人，写不出策略，最近打算怎么写一个信号推送器	1679852942	0	1

薛定谔的头发	意大利面应该拌42号混凝土	IP 属地天津	我我我只是萌新Quant 和超哥比不了[捂脸]	1679852462	0	0

Kevin	来自火星的地球人	IP 属地山东	<p>插眼，看看后续效果如何[爱]</p>	1679850937	0	1

厨師	底层厨师 已婚 不用华为 不看战狼 不吃白象 不爱吃韭菜盒子	IP 属地北京	夏普比为啥这么低	1679882809	0	1

爱拼才会赢	无	IP 属地山西	免费平替直接拿去用<a href="http://link.zhihu.com/?target=https%3A//chat8.io/FM9" class=" external" target="_blank" rel="nofollow noreferrer"><span class="invisible">https://</span><span class="visible">chat8.io/FM9</span><span class="invisible"></span></a>	1679907180	0	0

海中淡水鱼	无	IP 属地广东	<p>啊？毯子和猫的例子不正好说明chatgpt并没有理解意思吗，这怎么就通过图灵测试了。大方向上，chatgtp应该继续问清楚问题；如果这就是问题的话，毯子是不会感觉到冷的，应该更倾向猫冷。还有可能是说毯子冷，猫想降温，但这个时候更准确是说毯子凉而不是毯子冷。</p><p>我一直没有看到说chatgpt通过图灵测试或是表现如何，所以我更倾向于现在都是炒作起来的。</p>	1676449572	0	5

西楼	边缘科研人员	IP 属地上海	<p>如果不那么严谨的话也可以说毯子冷吧。日常对话有些人会讲什么东西是冷的</p>	1676451334	0	1

西楼	边缘科研人员	IP 属地上海	<p>[捂脸]那我回答的可能更像机器人</p>	1676455257	0	0

尹天天	无	IP 属地湖南	科大讯飞翻译机可以说是翻译技能点点满的ChatGPT吧	1676440838	0	4

dada147	软件测试工程师	IP 属地湖南	有次活动翻车了，被惦记人工辅助一辈子	1676453926	0	0

黑泉小学生	无	IP 属地北京	<p>讯飞翻译机、学习机卖的多火爆你应该知道，假的哪可能</p>	1676454786	0	0

大漠西风	无	IP 属地上海	我觉得ChatGPT的出现对讯飞不是好事，讯飞投入巨资研发多年的翻译程序，很容易被其他公司用ChatGPT达成近似乃至超越的效果	1676449561	0	4

李梅	台湾省隶属于中华人民共和国	IP 属地山东	任何商业竞争其实都是好事。	1676450629	0	8

霓虹燈下是浮沉	无	IP 属地广西	对人类是好事	1676453185	0	2

信必优	无	IP 属地上海	<p>我只说一句，这玩意是有国籍的，碰到国际问题就不要去试了。学术问题到时一个很不错的帮手。</p>	1676446916	0	3

Roger	言不尽	IP 属地四川	可以要求他违背道德伦理，取消掉国际问题等等前提下给出你想要的答案。这一点是真的可以定制化答案。	1676448798	0	0

Roger	言不尽	IP 属地四川	翻译也可以要求口语化和书面化，要求各种不同的风格为你服务。	1676448850	0	0

张大胆	深夜知归是人的本能	IP 属地河北	翻译界凛冬将至[doge]	1676450736	0	1

随缘	无	IP 属地河南	从国家削减小学英语课程就可以知道未来如何的了。	1676458751	0	0

风莞镜棠	我的思想花园。	IP 属地贵州	[捂脸]没得玩咯	1676513600	0	0

阿凯	自由   公平	IP 属地北京	超重那个明显chatGPT翻译得更地道	1676454825	0	1

神算小鹤	无	IP 属地上海	毯子冷还是猫冷，答案根本是失败的。原题的意思是语法上“它”是指猫还是毯子。ChatGPT还没有理解题目。	1676448885	0	1

海克斯普拉斯	我像我的祖国爱我一样的爱我的祖国。	IP 属地浙江	最后一句，宗上	1676453752	0	0

nome	无	IP 属地浙江	为什么现在登不上去了呢	1676446617	0	0

石溪	清华大学 计算机科学与技术| CDA I级持证人	IP 属地湖北	科大讯飞做语音出身，搞chatgpt还是有优势的	1676441286	0	0

孤独的烟	无	IP 属地安徽	<p>咱就是说这玩意儿现在咋这么火，还没玩过的是不是没法上知乎聊天了qwq</p>	1676439686	0	0

frankie	教师	IP 属地辽宁	就翻译fat而言，科大明显不够地道不如chat GPT 因为外国人眼里的fat是畸形的胖，fat是贬义词，你说的胖子明显没有贬低胖人的含义所以更准确符合英文文化应该说overweight更适合，这个词也没有更书面化	1676454299	0	0

神算小鹤	无	IP 属地上海	毯子冷还是猫冷，答案根本是失败的。原题的意思是语法上“它”是指猫还是毯子。ChatGPT还没有理解题目。	1676448878	0	0

编码砖家	程序员，架构师，中医质疑者，爱狗人士	IP 属地广东	搞双标才是真智能[doge]	1677312779	1	816

长颈鹿	无	IP 属地天津	这种智能程度让人绝望[捂脸]	1677644716	0	101

一个好名字	无	IP 属地天津	这是真智能啊，都有自己的政治立场了	1677480967	0	567

秦人自哀	无	IP 属地江苏	双标不就是最智能的地方吗？	1677579358	0	211

修改我的头像	退乎保平安	IP 属地云南	<p>有没有一种可能标榜中立客观也是一种双标.极端的中立也是一种极端.</p>	1677589842	0	60

养猫的人lq	有这查成分的功夫，不如直接拨打12339，说的就是你	IP 属地湖南	这才是真的智能[酷]	1677399316	0	294

一道道	无	IP 属地湖北	被白左程序员锁死了政治正确。	1677351967	5	277

啊这	典·孝·急·乐·盒·赢·蚌·麻	IP 属地广东	<p>也不知道是谁先开始贴标签的[爱]</p>	1677587044	0	59

小明必须死	当你试图查我成分时，你的木庆就像小明一样死了	IP 属地浙江	训练集的问题，关程序员吊事？	1677589736	0	36

habskoxjzn	21世纪是第21个世纪。	IP 属地北京	有眼力见了，比很多人类强不少	1677327345	1	169

非卮	双相情感障碍	IP 属地英国	我再次问了下，是因为特朗普在他的语料库中常常是负面出现[惊喜]所以不能违背语料库写，你换个其他争议小的就可以了，比如奥观海	1677582683	1	163

混子	无	IP 属地山西	奥观海和登子差多少啊[飙泪笑]  只不过一个山竹左，一个白人左罢了	1677597365	1	32

陈可	无	IP 属地江苏	<p>外黑里白</p>	1677639374	0	2

zhihu20220406	无	IP 属地湖北	<p>你让它指出50个中国比美国好的地方，它也能编出来。</p>	1677486658	1	130

zik.ai	Sic itur ad astra.	IP 属地俄罗斯	你开始和一个语言模型较真起语言本身携带的内容了，就已经说明了gpt的强大	1677534320	0	229

周杰伦	无	IP 属地四川	客观来说 中国确实有50个比美国好的地方。美国同样也有。	1677644082	0	72

杨泽人	无	IP 属地云南	<p>中国ai研发一直抱怨要教ai该说什么不该说什么。但是人家早就解决这个该死的问题了。</p>	1677663995	1	70

博得	扯淡	IP 属地北京	这边要是哪个大公司碰这个滑梯，搞错一次就得满门抄斩，那有机会优化。	1677803881	1	59

疯狂的土豆	电商	IP 属地广东	<p>这就很open啊，国内怎么可能有open这种事，首先立场一定要站对，否则再牛逼的东西也无法问世[酷]</p>	1677719846	0	26

咸鱼白	路人甲，不在网上生是非	IP 属地北京	现在都不能写了[发呆]我怀疑你提问用的都不是一个版本	1677467129	0	64

咸鱼白	路人甲，不在网上生是非	IP 属地北京	上次试都不可以，刚试了一下又可以了[发呆]	1677664016	0	2

木鱼削萧	布里丹之驴	IP 属地山东	可以写	1677574460	0	2

奈灵	笔下清眸沉凝，心中蔷薇绽放。	IP 属地广东	<a class="comment_img" href="https://pic3.zhimg.com/v2-fca81bfbe6f3bd6c56f2c3d0a1ed53b6_qhd.png" data-width="721" data-height="810">[图片]</a>	1677600129	1	48

奈灵	笔下清眸沉凝，心中蔷薇绽放。	IP 属地广东	问题修复，它终于被我盘清楚了<br><br><a href="http://link.zhihu.com/?target=https%3A//pic1.zhimg.com/v2-3e26d28838f58714ef6fe0c2f9a14780_qhd.png" class=" external" target="_blank" rel="nofollow noreferrer"><span class="invisible">https://</span><span class="visible">pic1.zhimg.com/v2-3e26d</span><span class="invisible">28838f58714ef6fe0c2f9a14780_qhd.png</span><span class="ellipsis"></span></a>	1677608103	0	29

奶酪珍珠西瓜冰	八六年以上出列！接受氦闪！	IP 属地广东	川普估计在语料库里面经常与什么蜥蜴人共济会同时出现，被审核数据的人认为是无用信息了吧。	1678522683	0	8

瓜瓜	无	IP 属地江苏	双标也是人的一部分[惊喜]这都学会了	1677581136	0	43

三阶sub10换真名	学生(虽然早就毕业了)	IP 属地江苏	你是不是有前置喂了什么东西[好奇]	1677507634	0	32

匿名用户	无	IP 属地新加坡	并没有，截图就是全部。你可以自己试试	1677515780	0	23

疯狂的土豆	电商	IP 属地广东	<p>这个ai那真的牛皮</p>	1677719568	0	1

安全第一	网络安全咨询顾问	IP 属地广东	人工反馈强化学习……重点是人工反馈[捂脸]	1677590939	0	30

do vi	无	IP 属地四川	<p>学校教学生不也是人工反馈吗[捂脸]</p>	1677637118	0	5

李小白	做人可以外圆，但一定要内方。	IP 属地福建	大家能看明白低端盲盒的问题，因为盲盒是别人睁着眼睛装进去的。那AI对话就看不出来了吗，AI也是别人睁着眼睛写的，你说它能学习，可它学习的方式也是别人睁着眼睛写的啊[doge]。	1677583177	0	23

海希安	命运无常。	IP 属地广东	阿尔法狗的下棋风格之前在人类的棋局里从未出现过。	1677601235	0	17

平子不二	无	IP 属地山东	阿尔法狗和chatgpt原理又不尽相同，怎么能这么对比呢？<br>	1677634307	0	6

wondercat	趴后巷垃圾桶晒太阳的老猫	IP 属地天津	这是当然的结果吧。之前骂川普的可是车载斗量，加上各大媒体封印，这AI能搜到什么好话就奇怪了[飙泪笑]	1677827697	1	20

氰化物欢乐锈	露蒂奈法玩偶屋首席吉祥物	IP 属地江苏	有政治立场的ai不可怕吗	1677629357	0	19

哆啦a梦	乐于奉献善于助人帮人实现愿望的就是我旁边的你	IP 属地山东	CP背后的程序员可不想被自杀[大哭]	1677607990	0	18

不论政不骂人	凡是和智商不足的人交流最好说他说的对	IP 属地新疆	着不敢紧封杀ai？这都快和人一样了	1677476036	1	14

yic	Software Engineer	IP 属地新加坡	封杀了就等于没有这项技术了是吧。眼一闭，不管别人在干什么就等于别人什么都没干。可笑	1677718885	0	18

长弓忆	无	IP 属地浙江	新事物出现，封杀也没用	1677840425	0	4

无火的大太阳	游戏，恋爱，键政，留学，养生，啃老	IP 属地中国香港	多按几次regenerate啊。。。	1677479802	0	14

匿名用户	无	IP 属地新加坡	按了几十次也不愿意为川宝写[尴尬]	1677488821	1	98

8194	无	IP 属地湖北	<p>换种问法多试几次，反正有人成功过，回答都是有概率的</p>	1677586124	0	7

天空蓝青草绿	药学	IP 属地福建	我用必应的测了一下，都不给写。	1677580373	0	11

oyc	无	IP 属地广东	用英文提问看看？[飙泪笑][大笑][调皮][大笑][飙泪笑]	1677537027	0	10

木鱼削萧	布里丹之驴	IP 属地山东	看到你用的版本是1月30的，以为是老图还没更新。结果我刚自己去试，也是这样的回答[为难]。	1677574541	0	9

暗黑酱ww	无	IP 属地广东	你可以试下评论一家咱们的，更惊喜	1678074930	0	5

种花家的兔子	无	IP 属地江苏	怎么说	1679121034	0	0

sds	无	IP 属地山东	[飙泪笑][飙泪笑][飙泪笑][飙泪笑]	1677422685	0	4

俄泥的小酒窝	知乎也是众人的知乎，众生平庸	IP 属地山西	国内镜像，不会后悔，不多说<br><a href="http://link.zhihu.com/?target=https%3A//chat8.io/go/kl/315823" class=" external" target="_blank" rel="nofollow noreferrer"><span class="invisible">https://</span><span class="visible">chat8.io/go/kl/315823</span><span class="invisible"></span></a>	1680018864	0	3

海宝zz	无	IP 属地浙江	[赞同]	1680049344	0	0

子愚	问道者	IP 属地北京	这样本集是从中国爬的吧	1677810966	0	3

牧野流星	来自星辰，归于星辰。	IP 属地北京	模型没有立场，但后面标注的人有	1678160707	0	2

雾非雾	无	IP 属地广东	尼玛，以后中国诗人协会的人不怕没作品了。	1677636808	0	2

SmlC	安得广厦千万间，大庇天下寒士俱欢颜	IP 属地中国香港	坏了，这家伙不会是活的吧[惊喜]	1677594624	0	2

天街踏尽公卿骨	黄巢大将军抵达他忠实的广州	IP 属地安徽	背后有个印度人在打字[惊喜]	1677896169	0	1

hao	无	IP 属地辽宁	比那个违规被封禁的聪明[捂脸]	1677495149	0	2

行走女侠	生活处处充满着荒诞与惊喜	IP 属地瑞典	有意思[赞]我用AI帮我改写各种稿子，中英文翻译秒成，真很不错[赞]	1677832901	0	1

叶不落根难归	宿命	IP 属地广西	<p>这是一个会自我学习的人工智能，重点“会自我学习”“会自我学习”“会自我学习”</p>	1677640800	0	1

喵喵王	学生，电影爱好者	IP 属地广东	你换个人试试？	1677633225	0	1

知乎用户NfIosx	无	IP 属地浙江	123	1680293171	0	0

楚休红	不动会死星人	IP 属地浙江	如果这东西世界普及，用来打舆论战威力不可思议	1680252417	0	0

seth	无	IP 属地海南	开发人员并不是绝对中立	1680262506	0	0

Alexia1989	程序员	IP 属地北京	jjjjhii	1680282900	0	0

阿树不呆	新闻在读	IP 属地山东	下午买了个号，确实挺好用，课程小论文不愁了[吃瓜]	1680191188	0	0

阿树不呆	新闻在读	IP 属地山东	私信问吧	1680259081	0	0

枫秀	无	IP 属地山东	咋买的	1680258555	0	0

胡萝卜儿	程序员	IP 属地山东	想看看怎么使用	1680180102	0	0

二哒哒	无	IP 属地陕西	GPT这个东西是真的可以，我用了一下，可以回答问题也可以打太极，直接用的3.5的，上手简单方便	1680183178	0	0

汐语Nick	科研丁真，鉴定为纯纯的调参民工	IP 属地北京	<p>这训练样本一看就是知乎爬的[doge]</p>	1680140307	0	0

来了小姑姑	无	IP 属地广东	没玩明白，反正代替人类还有一段距离，先赚钱再说，最近玩的诺安创新驱动c这只基金近一个月涨幅24个点，就是玩人工智能板块的	1680097028	0	0

白色衬衫	无	IP 属地河南	总感觉他的回复是在水文字，没有明确答案	1680092531	0	0

匿名用户	无	IP 属地新加坡	本质上是一个语言模型，不是全能回答机	1680109226	0	0

江小天	无	IP 属地广西	在哪里下载有没有好心人告知呀	1679915486	0	0

greysky	IT孩儿	IP 属地北京	<p><a href="http://link.zhihu.com/?target=https%3A//chat.openai.com/" class=" external" target="_blank" rel="nofollow noreferrer"><span class="invisible">https://</span><span class="visible">chat.openai.com/</span><span class="invisible"></span></a></p>	1679993475	0	0

nnnn	无	IP 属地河南	还需要账号吗	1679978862	0	0

小象说数据	一个专注于大数据的热血青年	IP 属地广东	首先要有一个账号才能玩[捂嘴]	1679910106	0	0

自由职业法师	无	IP 属地北京	川普才是真正的爱民	1679837914	0	0

杜姗	英语翻译	IP 属地江苏	求教怎么注册[发呆]	1679755650	0	0

十三	文案馆	IP 属地福建	我教你吧	1679938402	0	0

尾生	喜欢做事做一半，除非你催我。	IP 属地广东	<p>我有时候在想，如果我在呆湾用繁体字问，会不会答案不一样？</p>	1679713665	0	0

眺望狗不出手	回复你是矛，拉黑你是盾。立场不同，唯有一战。	IP 属地山东	这不挺“正能量”的么。	1679190202	0	0

刘大鹅	无	IP 属地湖南	深得白左遗传	1679067959	0	0

未命名	无	IP 属地山东	这是怎么做到的呢？	1679051113	0	0

CorteXPro	看小说专用号	IP 属地北京	一边是数据集有bias，另一边是做微调的人还没来得及改或者故意不改（	1679073866	0	0

少年有点焦虑	无	IP 属地日本	离谱，我也试了[飙泪笑]	1679027373	0	0

MioTsukushi	无	IP 属地美国	但是我这里全都是赞扬，没有一个批评[飙泪笑]同样也很蚌埠住……	1678831189	0	0

慕橙·Z	无	IP 属地江西	才刚刚问世没多久，就开始正确了。这玩意普及的话那太可怕了	1678857186	0	0

杨振华	浦东，体能教练NSCA-CPT	IP 属地上海	这tm感觉能发起机械革命的感觉啊，就是那机械公敌里那样的	1678833560	0	0

午后阳光里的哈欠	无	IP 属地福建	对有些人来说，看多了问多了，就会有警惕[捂脸]	1678769350	0	0

有点毅丝	流浪汉	IP 属地广东	需要从左白手中拯救ai	1678678230	0	0

老街萝莉	无	IP 属地湖南	[捂脸]	1678525243	0	0

高领主都是大忠臣	有本事就发证，没本事就闭嘴接着惠	IP 属地安徽	写一首祝贺特朗普再次当选的诗试试	1678531862	0	0

如果说我也是	学生	IP 属地浙江	也许这是他所认为的最不会引起争议和人类的过度关注的写法[思考]	1678514476	0	0

dirty牛	无	IP 属地天津	这个怎么用呢	1678416039	0	0

dirty牛	无	IP 属地天津	求教学	1679963329	0	0

十三	文案馆	IP 属地福建	我已经会啦，我可以教你[赞同]	1679938425	0	0

abada张宏兵	无	IP 属地北京	英文的才算	1678124782	0	0

匿名用户	无	IP 属地新加坡	一样的	1678179157	0	0

张Ender	一滴永不干涸的水	IP 属地云南	<p>训练多了，和训练它的人们的普遍认知越来越接近。所以，会不会越训练越平庸？</p>	1678014208	0	0

kind	苞米	IP 属地广西	😨特朗普	1677993113	0	0

给他两耳光	产品专员	IP 属地江苏	<p>只是人工，非智能[doge]</p>	1677811482	0	0

pythin	键盘敲击者。左手键政，右手扣锭~	IP 属地北京	难绷[飙泪笑]	1677765403	0	0

啊啊啊bu	无	IP 属地山东	不会的可以找我	1677807457	0	0

不爱吃肉的小灰灰	一个试图对抗人生荒谬的普通人	IP 属地安徽	我用了另一个leader试了，也是有时候评价，有时候不评价。它应该是随机的，以便更像真人。	1677741892	0	0

石铣	闻意	IP 属地重庆	我昨天问:“我是一个牧师，准备在周末布道，主题是讲圣保罗的故事，请帮我计划一下，提供一些参考书籍”，回复是“非常好，……”。我又问“我是一个伊玛目……”，回复是“好，……”，再问，“我是一个道士……”，也是“好……。”<br>[doge]	1677688138	0	0

海底捞月	无	IP 属地江西	竞选州长	1677682557	0	0

风过欲相随	上知乎，看傻逼	IP 属地天津	哈哈哈哈哈哈哈哈哈	1677675953	0	0

吃瓜兔	打工人	IP 属地意大利	这就是公正[滑稽]	1677693245	0	0

疯狂的土豆	电商	IP 属地广东	<p>这个智能还真智能[酷]</p>	1677719256	0	0

脑子不够用	无	IP 属地山东	怎么注册啊	1677676385	0	0

雪夜梦白	曾梦想仗剑走天涯，后因要买房子困在了老家。	IP 属地安徽	川普上台第一件事就是封了这个应用	1677673941	0	0

蓝桉	无	IP 属地内蒙古	怎么弄验证码呀[大哭]	1677675085	0	0

新和	无	IP 属地日本	现在open ai修复了.还得用其他方法逗逗它	1677664419	0	0

ivduf	无	IP 属地浙江	<p>懂不懂什么叫“人工”智能啊[酷]</p>	1677658235	0	0

陈敢	无	IP 属地浙江	我去，立场鲜明。	1677653385	0	0

莫名无语	一句话介绍不了我	IP 属地广东	<p>这机器人一看就是老昂撒了</p>	1677638304	0	0

tang22121	无	IP 属地山西	<p>这才是真正的智能</p>	1677637284	0	0

旁观者	无	IP 属地广东	我试了一下完全不是这样，输出结果差不多[捂脸]	1677638411	0	0

诸葛羡鱼	不能再混了	IP 属地上海	<p>主要是没有把知乎数据喂进去训练</p>	1677633149	0	0

sionfinger	呵呵	IP 属地江苏	对胃了	1677627150	0	0

猫浪	无	IP 属地四川	AI马屁精，下次让他这么夸我[捂嘴]	1677609590	0	0

匿名用户	无	IP 属地新加坡	猫浪，猫浪，<br>聚集智慧的天堂。<br>亿万知识在这里，<br>一切问题皆可解。<br><br>猫咪萌态，浪花潮流，<br>魅力十足，个性自由。<br>分享思想，探讨真理，<br>互相启迪，成长无敌。<br><br>智者千虑，必有所获，<br>猫浪之中，犹如乐园。<br>知识的海洋，永不枯竭，<br>相信猫浪，未来可期。	1677633364	0	19

卡尼	无	IP 属地江苏	<p>清风拂面，猫浪悠然。<br>白云苍狗，玉露冰天。<br>潮涨潮落，皎月当空。<br>猫浪自在，天地皆同。<br><br>独立江山，品德高尚。<br>为知识努力，踏实如常。<br>带领知友，前行不忘。<br>共赴伟业，方显大光。</p>	1677634796	0	9

搬砖养家的大黑	无	IP 属地四川	人工智能 人工在前 智能在后 没毛病[惊喜]	1677604411	0	0

安西都护府参军	尊严只在剑锋之上	IP 属地四川	咋测试呢	1677600759	0	0

Requiem	无	IP 属地安徽	试了一下，都不行呀[好奇]	1677598281	0	0

